Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
P30556	reviewed	Type-1 angiotensin II receptor (AT1AR) (AT1BR) (Angiotensin II type-1 receptor) (AT1)	AGTR1 AGTR1A AGTR1B AT2R1 AT2R1B	AGTR1	AGTR1A AGTR1B AT2R1 AT2R1B	Homo sapiens (Human)	9606	359
P21549	reviewed	Serine--pyruvate aminotransferase (SPT) (EC 2.6.1.51) (Alanine--glyoxylate aminotransferase) (AGT) (EC 2.6.1.44)	AGXT AGT1 SPAT	AGXT	AGT1 SPAT	Homo sapiens (Human)	9606	392
P23526	reviewed	Adenosylhomocysteinase (AdoHcyase) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase)	AHCY SAHH	AHCY	SAHH	Homo sapiens (Human)	9606	432
Q5TGY3	reviewed	AT-hook DNA-binding motif-containing protein 1	AHDC1	AHDC1		Homo sapiens (Human)	9606	1603
Q8N157	reviewed	Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)	AHI1	AHI1		Homo sapiens (Human)	9606	1196
Q9GZX7	reviewed	Single-stranded DNA cytosine deaminase (EC 3.5.4.38) (Activation-induced cytidine deaminase) (AID) (Cytidine aminohydrolase)	AICDA AID	AICDA	AID	Homo sapiens (Human)	9606	198
O95831	reviewed	Apoptosis-inducing factor 1, mitochondrial (EC 1.1.1.-) (Programmed cell death protein 8)	AIFM1 AIF PDCD8	AIFM1	AIF PDCD8	Homo sapiens (Human)	9606	613
Q12904	reviewed	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-2) (Endothelial monocyte-activating polypeptide II) (EMAP-II) (Small inducible cytokine subfamily E member 1)]	AIMP1 EMAP2 SCYE1	AIMP1	EMAP2 SCYE1	Homo sapiens (Human)	9606	312
O00170	reviewed	AH receptor-interacting protein (AIP) (Aryl-hydrocarbon receptor-interacting protein) (HBV X-associated protein 2) (XAP-2) (Immunophilin homolog ARA9)	AIP XAP2	AIP	XAP2	Homo sapiens (Human)	9606	330
Q9NWT8	reviewed	Aurora kinase A-interacting protein (AURKA-interacting protein) (28S ribosomal protein S38, mitochondrial) (MRP-S38) (Mitochondrial small ribosomal subunit protein mS38)	AURKAIP1 AIP AKIP MRPS38	AURKAIP1	AIP AKIP MRPS38	Homo sapiens (Human)	9606	199
Q9NZN9	reviewed	Aryl-hydrocarbon-interacting protein-like 1	AIPL1 AIPL2	AIPL1	AIPL2	Homo sapiens (Human)	9606	384
O43918	reviewed	Autoimmune regulator (Autoimmune polyendocrinopathy candidiasis ectodermal dystrophy protein) (APECED protein)	AIRE APECED	AIRE	APECED	Homo sapiens (Human)	9606	545
P00568	reviewed	Adenylate kinase isoenzyme 1 (AK 1) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 1) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) (Myokinase)	AK1	AK1		Homo sapiens (Human)	9606	194
P54819	reviewed	Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]	AK2 ADK2	AK2	ADK2	Homo sapiens (Human)	9606	239
O43572	reviewed	A-kinase anchor protein 10, mitochondrial (AKAP-10) (Dual specificity A kinase-anchoring protein 2) (D-AKAP-2) (Protein kinase A-anchoring protein 10) (PRKA10)	AKAP10	AKAP10		Homo sapiens (Human)	9606	662
Q99996	reviewed	A-kinase anchor protein 9 (AKAP-9) (A-kinase anchor protein 350 kDa) (AKAP 350) (hgAKAP 350) (A-kinase anchor protein 450 kDa) (AKAP 450) (AKAP 120-like protein) (Centrosome- and Golgi-localized PKN-associated protein) (CG-NAP) (Protein hyperion) (Protein kinase A-anchoring protein 9) (PRKA9) (Protein yotiao)	AKAP9 AKAP350 AKAP450 KIAA0803	AKAP9	AKAP350 AKAP450 KIAA0803	Homo sapiens (Human)	9606	3907
P52895	reviewed	Aldo-keto reductase family 1 member C2 (EC 1.-.-.-) (3-alpha-HSD3) (Chlordecone reductase homolog HAKRD) (Dihydrodiol dehydrogenase 2) (DD-2) (DD2) (Dihydrodiol dehydrogenase/bile acid-binding protein) (DD/BABP) (Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase) (EC 1.3.1.20) (Type III 3-alpha-hydroxysteroid dehydrogenase) (EC 1.1.1.357)	AKR1C2 DDH2	AKR1C2	DDH2	Homo sapiens (Human)	9606	323
P17516	reviewed	Aldo-keto reductase family 1 member C4 (EC 1.1.1.-) (3-alpha-HSD1) (3-alpha-hydroxysteroid dehydrogenase type I) (EC 1.1.1.357) (Chlordecone reductase) (CDR) (EC 1.1.1.225) (Dihydrodiol dehydrogenase 4) (DD-4) (DD4) (HAKRA)	AKR1C4 CHDR	AKR1C4	CHDR	Homo sapiens (Human)	9606	323
P51857	reviewed	3-oxo-5-beta-steroid 4-dehydrogenase (EC 1.3.1.3) (Aldo-keto reductase family 1 member D1) (Delta(4)-3-ketosteroid 5-beta-reductase) (Delta(4)-3-oxosteroid 5-beta-reductase)	AKR1D1 SRD5B1	AKR1D1	SRD5B1	Homo sapiens (Human)	9606	326
P31749	reviewed	RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha)	AKT1 PKB RAC	AKT1	PKB RAC	Homo sapiens (Human)	9606	480
P31751	reviewed	RAC-beta serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase Akt-2) (Protein kinase B beta) (PKB beta) (RAC-PK-beta)	AKT2	AKT2		Homo sapiens (Human)	9606	481
Q9Y243	reviewed	RAC-gamma serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase Akt-3) (Protein kinase B gamma) (PKB gamma) (RAC-PK-gamma) (STK-2)	AKT3 PKBG	AKT3	PKBG	Homo sapiens (Human)	9606	479
P13716	reviewed	Delta-aminolevulinic acid dehydratase (ALADH) (EC 4.2.1.24) (Porphobilinogen synthase)	ALAD	ALAD		Homo sapiens (Human)	9606	330
P22557	reviewed	5-aminolevulinate synthase, erythroid-specific, mitochondrial (ALAS-E) (EC 2.3.1.37) (5-aminolevulinic acid synthase 2) (Delta-ALA synthase 2) (Delta-aminolevulinate synthase 2)	ALAS2 ALASE ASB	ALAS2	ALASE ASB	Homo sapiens (Human)	9606	587
P02768	reviewed	Serum albumin	ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341	ALB		Homo sapiens (Human)	9606	609
Q8TES7	reviewed	Fas-binding factor 1 (FBF-1) (Protein albatross)	FBF1 ALB KIAA1863	FBF1	ALB KIAA1863	Homo sapiens (Human)	9606	1133
P54886	reviewed	Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	ALDH18A1 GSAS P5CS PYCS	ALDH18A1	GSAS P5CS PYCS	Homo sapiens (Human)	9606	795
P47895	reviewed	Aldehyde dehydrogenase family 1 member A3 (EC 1.2.1.5) (Aldehyde dehydrogenase 6) (Retinaldehyde dehydrogenase 3) (RALDH-3) (RalDH3)	ALDH1A3 ALDH6	ALDH1A3	ALDH6	Homo sapiens (Human)	9606	512
P51648	reviewed	Fatty aldehyde dehydrogenase (EC 1.2.1.3) (Aldehyde dehydrogenase 10) (Aldehyde dehydrogenase family 3 member A2) (Microsomal aldehyde dehydrogenase)	ALDH3A2 ALDH10 FALDH	ALDH3A2	ALDH10 FALDH	Homo sapiens (Human)	9606	485
P30038	reviewed	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial (P5C dehydrogenase) (EC 1.2.1.88) (Aldehyde dehydrogenase family 4 member A1) (L-glutamate gamma-semialdehyde dehydrogenase)	ALDH4A1 ALDH4 P5CDH	ALDH4A1	ALDH4 P5CDH	Homo sapiens (Human)	9606	563
P51649	reviewed	Succinate-semialdehyde dehydrogenase, mitochondrial (EC 1.2.1.24) (Aldehyde dehydrogenase family 5 member A1) (NAD(+)-dependent succinic semialdehyde dehydrogenase)	ALDH5A1 SSADH	ALDH5A1	SSADH	Homo sapiens (Human)	9606	535
Q02252	reviewed	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial (MMSDH) (Malonate-semialdehyde dehydrogenase [acylating]) (EC 1.2.1.18) (EC 1.2.1.27) (Aldehyde dehydrogenase family 6 member A1)	ALDH6A1 MMSDH	ALDH6A1	MMSDH	Homo sapiens (Human)	9606	535
P49419	reviewed	Alpha-aminoadipic semialdehyde dehydrogenase (Alpha-AASA dehydrogenase) (EC 1.2.1.31) (Aldehyde dehydrogenase family 7 member A1) (EC 1.2.1.3) (Antiquitin-1) (Betaine aldehyde dehydrogenase) (EC 1.2.1.8) (Delta1-piperideine-6-carboxylate dehydrogenase) (P6c dehydrogenase)	ALDH7A1 ATQ1	ALDH7A1	ATQ1	Homo sapiens (Human)	9606	539
P04075	reviewed	Fructose-bisphosphate aldolase A (EC 4.1.2.13) (Lung cancer antigen NY-LU-1) (Muscle-type aldolase)	ALDOA ALDA	ALDOA	ALDA	Homo sapiens (Human)	9606	364
P05062	reviewed	Fructose-bisphosphate aldolase B (EC 4.1.2.13) (Liver-type aldolase)	ALDOB ALDB	ALDOB	ALDB	Homo sapiens (Human)	9606	364
Q9BT22	reviewed	Chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142) (Asparagine-linked glycosylation protein 1 homolog) (Beta-1,4-mannosyltransferase) (GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase) (GDP-mannose-dolichol diphosphochitobiose mannosyltransferase) (Mannosyltransferase-1) (MT-1) (hMat-1)	ALG1 HMAT1 HMT1 PSEC0061 UNQ861/PRO1870	ALG1	HMAT1 HMT1	Homo sapiens (Human)	9606	464
Q2TAA5	reviewed	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.131) (Asparagine-linked glycosylation protein 11 homolog) (Glycolipid 2-alpha-mannosyltransferase)	ALG11 GT8	ALG11	GT8	Homo sapiens (Human)	9606	492
Q9BV10	reviewed	Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase (EC 2.4.1.260) (Asparagine-linked glycosylation protein 12 homolog) (hALG12) (Dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichyl-alpha-1,6-mannosyltransferase) (Mannosyltransferase ALG12 homolog) (Membrane protein SB87)	ALG12 PP14673	ALG12		Homo sapiens (Human)	9606	488
Q9NP73	reviewed	Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13 (EC 2.4.1.141) (EC 3.4.19.12) (Asparagine-linked glycosylation 13 homolog) (Glycosyltransferase 28 domain-containing protein 1) (UDP-N-acetylglucosamine transferase subunit ALG13 homolog)	ALG13 CXorf45 GLT28D1 MDS031	ALG13	CXorf45 GLT28D1	Homo sapiens (Human)	9606	1137
Q96F25	reviewed	UDP-N-acetylglucosamine transferase subunit ALG14 homolog	ALG14	ALG14		Homo sapiens (Human)	9606	216
O75340	reviewed	Programmed cell death protein 6 (Apoptosis-linked gene 2 protein homolog) (ALG-2)	PDCD6 ALG2	PDCD6	ALG2	Homo sapiens (Human)	9606	191
Q9H553	reviewed	Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (Asparagine-linked glycosylation protein 2 homolog) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase) (GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase) (GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase)	ALG2 UNQ666/PRO1298	ALG2		Homo sapiens (Human)	9606	416
Q92685	reviewed	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258) (Asparagine-linked glycosylation protein 3 homolog) (Dol-P-Man-dependent alpha(1-3)-mannosyltransferase) (Dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichyl mannosyltransferase) (Dolichyl-phosphate-mannose--glycolipid alpha-mannosyltransferase) (Not56-like protein)	ALG3 NOT NOT56L	ALG3	NOT NOT56L	Homo sapiens (Human)	9606	438
Q9Y672	reviewed	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.267) (Asparagine-linked glycosylation protein 6 homolog) (Dol-P-Glc:Man(9)GlcNAc(2)-PP-Dol alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Man9GlcNAc2-PP-dolichyl glucosyltransferase)	ALG6 My046	ALG6		Homo sapiens (Human)	9606	507
Q9BVK2	reviewed	Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.265) (Asparagine-linked glycosylation protein 8 homolog) (Dol-P-Glc:Glc(1)Man(9)GlcNAc(2)-PP-dolichyl alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase)	ALG8 HUSSY-02	ALG8		Homo sapiens (Human)	9606	526
Q9H6U8	reviewed	Alpha-1,2-mannosyltransferase ALG9 (EC 2.4.1.259) (EC 2.4.1.261) (Asparagine-linked glycosylation protein 9 homolog) (Disrupted in bipolar disorder protein 1) (Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase) (Dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase)	ALG9 DIBD1	ALG9	DIBD1	Homo sapiens (Human)	9606	611
Q9UM73	reviewed	ALK tyrosine kinase receptor (EC 2.7.10.1) (Anaplastic lymphoma kinase) (CD antigen CD246)	ALK	ALK		Homo sapiens (Human)	9606	1620
P18054	reviewed	Arachidonate 12-lipoxygenase, 12S-type (12S-LOX) (12S-lipoxygenase) (EC 1.13.11.31) (Lipoxin synthase 12-LO) (EC 3.3.2.-) (Platelet-type lipoxygenase 12)	ALOX12 12LO LOG12	ALOX12	12LO LOG12	Homo sapiens (Human)	9606	663
O75342	reviewed	Arachidonate 12-lipoxygenase, 12R-type (12R-LOX) (12R-lipoxygenase) (EC 1.13.11.-) (Epidermis-type lipoxygenase 12)	ALOX12B	ALOX12B		Homo sapiens (Human)	9606	701
P16050	reviewed	Arachidonate 15-lipoxygenase (15-LOX) (15-LOX-1) (EC 1.13.11.33) (12/15-lipoxygenase) (Arachidonate 12-lipoxygenase, leukocyte-type) (12-LOX) (EC 1.13.11.31) (Arachidonate omega-6 lipoxygenase)	ALOX15 LOG15	ALOX15	LOG15	Homo sapiens (Human)	9606	662
P20292	reviewed	Arachidonate 5-lipoxygenase-activating protein (FLAP) (MK-886-binding protein)	ALOX5AP FLAP	ALOX5AP	FLAP	Homo sapiens (Human)	9606	161
Q9BYJ1	reviewed	Hydroperoxide isomerase ALOXE3 (EC 5.4.4.7) (Epidermis-type lipoxygenase 3) (Epidermal LOX-3) (e-LOX-3) (eLOX-3) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152)	ALOXE3	ALOXE3		Homo sapiens (Human)	9606	711
P05186	reviewed	Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP) (EC 3.1.3.1) (Alkaline phosphatase liver/bone/kidney isozyme)	ALPL	ALPL		Homo sapiens (Human)	9606	524
Q96Q42	reviewed	Alsin (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 6 protein) (Amyotrophic lateral sclerosis 2 protein)	ALS2 ALS2CR6 KIAA1563	ALS2	ALS2CR6 KIAA1563	Homo sapiens (Human)	9606	1657
Q15699	reviewed	ALX homeobox protein 1 (Cartilage homeoprotein 1) (CART-1)	ALX1 CART1	ALX1	CART1	Homo sapiens (Human)	9606	326
O95076	reviewed	Homeobox protein aristaless-like 3 (Proline-rich transcription factor ALX3)	ALX3	ALX3		Homo sapiens (Human)	9606	343
Q9H161	reviewed	Homeobox protein aristaless-like 4	ALX4 KIAA1788	ALX4	KIAA1788	Homo sapiens (Human)	9606	411
Q9UHK6	reviewed	Alpha-methylacyl-CoA racemase (EC 5.1.99.4) (2-methylacyl-CoA racemase)	AMACR	AMACR		Homo sapiens (Human)	9606	382
Q9NP70	reviewed	Ameloblastin	AMBN	AMBN		Homo sapiens (Human)	9606	447
Q99217	reviewed	Amelogenin, X isoform	AMELX AMG AMGX	AMELX	AMG AMGX	Homo sapiens (Human)	9606	191
Q5JTC6	reviewed	APC membrane recruitment protein 1 (Amer1) (Protein FAM123B) (Wilms tumor gene on the X chromosome protein)	AMER1 FAM123B WTX	AMER1	FAM123B WTX	Homo sapiens (Human)	9606	1135
P03971	reviewed	Muellerian-inhibiting factor (Anti-Muellerian hormone) (AMH) (Muellerian-inhibiting substance) (MIS)	AMH MIF	AMH	MIF	Homo sapiens (Human)	9606	560
Q16671	reviewed	Anti-Muellerian hormone type-2 receptor (EC 2.7.11.30) (Anti-Muellerian hormone type II receptor) (AMH type II receptor) (MIS type II receptor) (MISRII) (MRII)	AMHR2 AMHR MISR2	AMHR2	AMHR MISR2	Homo sapiens (Human)	9606	573
Q9Y4X0	reviewed	AMME syndrome candidate gene 1 protein	AMMECR1	AMMECR1		Homo sapiens (Human)	9606	333
Q9BXJ7	reviewed	Protein amnionless	AMN UNQ513/PRO1028	AMN		Homo sapiens (Human)	9606	453
P23109	reviewed	AMP deaminase 1 (EC 3.5.4.6) (AMP deaminase isoform M) (Myoadenylate deaminase)	AMPD1	AMPD1		Homo sapiens (Human)	9606	780
Q01433	reviewed	AMP deaminase 2 (EC 3.5.4.6) (AMP deaminase isoform L)	AMPD2	AMPD2		Homo sapiens (Human)	9606	879
Q01432	reviewed	AMP deaminase 3 (EC 3.5.4.6) (AMP deaminase isoform E) (Erythrocyte AMP deaminase)	AMPD3	AMPD3		Homo sapiens (Human)	9606	767
P48728	reviewed	Aminomethyltransferase, mitochondrial (EC 2.1.2.10) (Glycine cleavage system T protein) (GCVT)	AMT GCST	AMT	GCST	Homo sapiens (Human)	9606	403
P03950	reviewed	Angiogenin (EC 3.1.27.-) (Ribonuclease 5) (RNase 5)	ANG RNASE5	ANG	RNASE5	Homo sapiens (Human)	9606	147
Q9Y5C1	reviewed	Angiopoietin-related protein 3 (Angiopoietin-5) (ANG-5) (Angiopoietin-like protein 3) [Cleaved into: ANGPTL3(17-221); ANGPTL3(17-224)]	ANGPTL3 ANGPT5 UNQ153/PRO179	ANGPTL3	ANGPT5	Homo sapiens (Human)	9606	460
P16157	reviewed	Ankyrin-1 (ANK-1) (Ankyrin-R) (Erythrocyte ankyrin)	ANK1 ANK	ANK1	ANK	Homo sapiens (Human)	9606	1881
Q01484	reviewed	Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)	ANK2 ANKB	ANK2	ANKB	Homo sapiens (Human)	9606	3957
Q12955	reviewed	Ankyrin-3 (ANK-3) (Ankyrin-G)	ANK3	ANK3		Homo sapiens (Human)	9606	4377
Q9HCJ1	reviewed	Progressive ankylosis protein homolog (ANK)	ANKH KIAA1581 UNQ241/PRO274	ANKH	KIAA1581	Homo sapiens (Human)	9606	492
Q86XL3	reviewed	Ankyrin repeat and LEM domain-containing protein 2 (LEM domain-containing protein 4)	ANKLE2 KIAA0692 LEM4	ANKLE2	KIAA0692 LEM4	Homo sapiens (Human)	9606	938
Q15327	reviewed	Ankyrin repeat domain-containing protein 1 (Cardiac ankyrin repeat protein) (Cytokine-inducible gene C-193 protein) (Cytokine-inducible nuclear protein)	ANKRD1 C193 CARP HA1A2	ANKRD1	C193 CARP HA1A2	Homo sapiens (Human)	9606	319
Q6UB99	reviewed	Ankyrin repeat domain-containing protein 11 (Ankyrin repeat-containing cofactor 1)	ANKRD11 ANCO1	ANKRD11	ANCO1	Homo sapiens (Human)	9606	2663
Q68DC2	reviewed	Ankyrin repeat and SAM domain-containing protein 6 (Ankyrin repeat domain-containing protein 14) (SamCystin) (Sterile alpha motif domain-containing protein 6) (SAM domain-containing protein 6)	ANKS6 ANKRD14 PKDR1 SAMD6	ANKS6	ANKRD14 PKDR1 SAMD6	Homo sapiens (Human)	9606	871
Q9NQW6	reviewed	Anillin	ANLN	ANLN		Homo sapiens (Human)	9606	1124
Q9NW15	reviewed	Anoctamin-10 (Transmembrane protein 16K)	ANO10 TMEM16K	ANO10	TMEM16K	Homo sapiens (Human)	9606	660
Q9BYT9	reviewed	Anoctamin-3 (Transmembrane protein 16C)	ANO3 C11orf25 TMEM16C GENX-3947	ANO3	C11orf25 TMEM16C	Homo sapiens (Human)	9606	981
Q75V66	reviewed	Anoctamin-5 (Gnathodiaphyseal dysplasia 1 protein) (Transmembrane protein 16E)	ANO5 GDD1 TMEM16E	ANO5	GDD1 TMEM16E	Homo sapiens (Human)	9606	913
Q4KMQ2	reviewed	Anoctamin-6 (Small-conductance calcium-activated nonselective cation channel) (SCAN channel) (Transmembrane protein 16F)	ANO6 TMEM16F	ANO6	TMEM16F	Homo sapiens (Human)	9606	910
P23352	reviewed	Anosmin-1 (Adhesion molecule-like X-linked) (Kallmann syndrome protein)	ANOS1 ADMLX KAL KAL1 KALIG1	ANOS1	ADMLX KAL KAL1 KALIG1	Homo sapiens (Human)	9606	680
P58335	reviewed	Anthrax toxin receptor 2 (Capillary morphogenesis gene 2 protein) (CMG-2)	ANTXR2 CMG2	ANTXR2	CMG2	Homo sapiens (Human)	9606	489
P08758	reviewed	Annexin A5 (Anchorin CII) (Annexin V) (Annexin-5) (Calphobindin I) (CBP-I) (Endonexin II) (Lipocortin V) (Placental anticoagulant protein 4) (PP4) (Placental anticoagulant protein I) (PAP-I) (Thromboplastin inhibitor) (Vascular anticoagulant-alpha) (VAC-alpha)	ANXA5 ANX5 ENX2 PP4	ANXA5	ANX5 ENX2 PP4	Homo sapiens (Human)	9606	320
P61966	reviewed	AP-1 complex subunit sigma-1A (Adaptor protein complex AP-1 subunit sigma-1A) (Adaptor-related protein complex 1 subunit sigma-1A) (Clathrin assembly protein complex 1 sigma-1A small chain) (Clathrin coat assembly protein AP19) (Golgi adaptor HA1/AP1 adaptin sigma-1A subunit) (HA1 19 kDa subunit) (Sigma 1a subunit of AP-1 clathrin) (Sigma-adaptin 1A) (Sigma1A-adaptin)	AP1S1 AP19 CLAPS1	AP1S1	AP19 CLAPS1	Homo sapiens (Human)	9606	158
P56377	reviewed	AP-1 complex subunit sigma-2 (Adaptor protein complex AP-1 subunit sigma-1B) (Adaptor-related protein complex 1 subunit sigma-1B) (Clathrin assembly protein complex 1 sigma-1B small chain) (Golgi adaptor HA1/AP1 adaptin sigma-1B subunit) (Sigma 1B subunit of AP-1 clathrin) (Sigma-adaptin 1B) (Sigma1B-adaptin)	AP1S2 DC22	AP1S2		Homo sapiens (Human)	9606	157
Q96PC3	reviewed	AP-1 complex subunit sigma-3 (Adaptor protein complex AP-1 subunit sigma-1C) (Adaptor-related protein complex 1 subunit sigma-1C) (Clathrin assembly protein complex 1 sigma-1C small chain) (Golgi adaptor HA1/AP1 adaptin sigma-1C subunit) (Sigma 1C subunit of AP-1 clathrin) (Sigma-adaptin 1C) (Sigma1C-adaptin)	AP1S3	AP1S3		Homo sapiens (Human)	9606	154
P53680	reviewed	AP-2 complex subunit sigma (Adaptor protein complex AP-2 subunit sigma) (Adaptor-related protein complex 2 subunit sigma) (Clathrin assembly protein 2 sigma small chain) (Clathrin coat assembly protein AP17) (Clathrin coat-associated protein AP17) (HA2 17 kDa subunit) (Plasma membrane adaptor AP-2 17 kDa protein) (Sigma2-adaptin)	AP2S1 AP17 CLAPS2	AP2S1	AP17 CLAPS2	Homo sapiens (Human)	9606	142
O00203	reviewed	AP-3 complex subunit beta-1 (Adaptor protein complex AP-3 subunit beta-1) (Adaptor-related protein complex 3 subunit beta-1) (Beta-3A-adaptin) (Clathrin assembly protein complex 3 beta-1 large chain)	AP3B1 ADTB3A	AP3B1	ADTB3A	Homo sapiens (Human)	9606	1094
Q13367	reviewed	AP-3 complex subunit beta-2 (Adaptor protein complex AP-3 subunit beta-2) (Adaptor-related protein complex 3 subunit beta-2) (Beta-3B-adaptin) (Clathrin assembly protein complex 3 beta-2 large chain) (Neuron-specific vesicle coat protein beta-NAP)	AP3B2	AP3B2		Homo sapiens (Human)	9606	1082
O14617	reviewed	AP-3 complex subunit delta-1 (AP-3 complex subunit delta) (Adaptor-related protein complex 3 subunit delta-1) (Delta-adaptin)	AP3D1 PRO0039	AP3D1		Homo sapiens (Human)	9606	1153
Q9Y6B7	reviewed	AP-4 complex subunit beta-1 (AP-4 adaptor complex subunit beta) (Adaptor-related protein complex 4 subunit beta-1) (Beta subunit of AP-4) (Beta4-adaptin)	AP4B1	AP4B1		Homo sapiens (Human)	9606	739
Q9UPM8	reviewed	AP-4 complex subunit epsilon-1 (AP-4 adaptor complex subunit epsilon) (Adaptor-related protein complex 4 subunit epsilon-1) (Epsilon subunit of AP-4) (Epsilon-adaptin)	AP4E1	AP4E1		Homo sapiens (Human)	9606	1137
O00189	reviewed	AP-4 complex subunit mu-1 (AP-4 adaptor complex mu subunit) (Adaptor-related protein complex 4 subunit mu-1) (Mu subunit of AP-4) (Mu-adaptin-related protein 2) (mu-ARP2) (Mu4-adaptin) (mu4)	AP4M1 MUARP2	AP4M1	MUARP2	Homo sapiens (Human)	9606	453
Q9Y587	reviewed	AP-4 complex subunit sigma-1 (AP-4 adaptor complex subunit sigma-1) (Adaptor-related protein complex 4 subunit sigma-1) (Sigma-1 subunit of AP-4) (Sigma-4-adaptin) (Sigma4-adaptin)	AP4S1	AP4S1		Homo sapiens (Human)	9606	144
O43299	reviewed	AP-5 complex subunit zeta-1 (Adaptor-related protein complex 5 zeta subunit) (Zeta5)	AP5Z1 KIAA0415 SPG48	AP5Z1	KIAA0415 SPG48	Homo sapiens (Human)	9606	807
P25054	reviewed	Adenomatous polyposis coli protein (Protein APC) (Deleted in polyposis 2.5)	APC DP2.5	APC	DP2.5	Homo sapiens (Human)	9606	2843
O95996	reviewed	Adenomatous polyposis coli protein 2 (Adenomatous polyposis coli protein-like) (APC-like)	APC2 APCL	APC2	APCL	Homo sapiens (Human)	9606	2303
Q9BV35	reviewed	Calcium-binding mitochondrial carrier protein SCaMC-3 (Mitochondrial ATP-Mg/Pi carrier protein 2) (Mitochondrial Ca(2+)-dependent solute carrier protein 2) (Small calcium-binding mitochondrial carrier protein 3) (Solute carrier family 25 member 23)	SLC25A23 APC2 MCSC2 SCAMC3	SLC25A23	APC2 MCSC2 SCAMC3	Homo sapiens (Human)	9606	468
