Index	GeneSym	GeneID/GeneID
1246	CERS6	253782
1247	ETV6	2120
1248	ELMO1	9844
1249	PPP3CA	5530
1250	TNIK	23043
1251	FAM107B	83641
1252	ANKRD55	79722
1253	FGD4	121512
1254	TBXAS1	6916
1255	TNFAIP8	25816
1256	FLNB	2317
1257	WDR1	9948
1258	MBNL2	10150
1259	MKL1	57591
1260	MYH9	4627
1261	PACSIN2	11252
1262	TNRC6B	23112
1263	ANKH	56172
1264	PCSK6	5046
1265	SLC24A3	57419
1266	MYO3B	140469
1267	UPP2	151531
1268	DLGAP1	9229
1269	DTNB	1838
1270	PDE4D	5144
1271	SOX5	6660
1272	KIAA1217	56243
1273	THSD4	79875
1274	NOS1AP	9722
1275	ABTB2	25841
1276	NFIA	4774
1277	TGFBR3	7049
1278	ATXN1	6310
1279	BCOR	54880
1280	RUNX1	861
1281	CHST11	50515
1282	EFNA5	1946
1283	IGF1R	3480
1284	SMAD3	4088
1285	ZMIZ1	57178
1286	DISC1	27185
1287	PRKAG2	51422
1288	ZFPM1	161882
1289	CBX4	8535
1290	DLX2	1746
1291	CTIF	9811
1292	PCDH1	5097
1293	RREB1	6239
1294	PPM1H	57460
1295	AUTS2	26053
1296	GPC6	10082
1297	SMARCA2	6595
1298	ZHX2	22882
1299	CAMK1D	57118
1300	MYB	4602
1301	FZD8	8325
1302	SSBP2	23635
1303	AFF3	3899
1304	CTNND2	1501
1305	CACNA2D3	55799
1306	MYRIP	25924
1307	CSMD1	64478
1308	SLIT3	6586
1309	RBFOX1	54715
1310	PRKCB	5579
1311	ZBTB16	7704
1312	LDLRAD4	753
1313	PHACTR1	221692
1314	ARHGAP26	23092
1315	PARD3B	117583
1316	PARD3	56288
1317	PRKCA	5578
1318	PRKCE	5581
1319	DAPK1	1612
1320	FSTL4	23105
1321	JAG1	182
1322	SLC22A23	63027
1323	CDYL	9425
1324	PLXNA2	5362
1325	FGGY	55277
1326	ZBTB20	26137
1327	TCF7L2	6934
1328	FANCC	2176
1329	RERE	473
1330	PID1	55022
1331	RNF144A	9781
1332	ARID3A	1820
1333	NFATC2	4773
1334	GFOD1	54438
1335	TBC1D1	23216
1336	MVB12B	89853
1337	ZC3HAV1	56829
1338	PPP1R16B	26051
1339	CD14	929
1340	FLI1	2313
1341	VAV3	10451
1342	ASAP1	50807
1343	PTPRJ	5795
1344	ST3GAL1	6482
1345	GALNT10	55568
1346	TRIO	7204
1347	LIPC	3990
1348	DNM3	26052
1349	SOX6	55553
1350	SLC1A2	6506
1351	AFAP1	60312
1352	PALLD	23022
1353	ANO1	55107
1354	SH3PXD2A	9644
1355	ARHGEF10L	55160
1356	DYSF	8291
1357	SDK1	221935
1358	TSHZ2	128553
1359	CPNE5	57699
1360	EPAS1	2034
1361	GALNTL6	442117
1362	RAPGEF4	11069
1363	MACF1	23499
1364	ABLIM1	3983
1365	AFF1	4299
1366	FRMD4A	55691
1367	FOXN3	1112
1368	VPS13D	55187
1369	ATP1A1	476
1370	GALNT2	2590
1371	RUNX3	864
1372	ATL2	64225
1373	FOXN2	3344
1374	CXXC5	51523
1375	KLF3	51274
1376	TGM2	7052
1377	COL18A1	80781
1378	PITPNC1	26207
1379	MTHFD1L	25902
1380	TNS3	64759
1381	SERTAD2	9792
1382	SLC38A2	54407
1383	EED	8726
1384	TNPO1	3842
1385	ADK	132
1386	CHD2	1106
1387	RCC2	55920
1388	MPHOSPH6	10200
1389	ERGIC1	57222
1390	TMEM2	23670
1391	MDM4	4194
1392	TXNRD1	7296
1393	PARN	5073
1394	TSKU	25987
1395	APBB2	323
1396	MSI2	124540
1397	SPTBN1	6711
1398	VMP1	81671
1399	CTNNA1	1495
1400	DPYSL2	1808
1401	CD9	928
1402	WWOX	51741
1403	ANKRD11	29123
1404	TRAPPC9	83696
1405	CDKAL1	54901
1406	CUX1	1523
1407	ARID1B	57492
1408	SNX29	92017
1409	MAMDC2	256691
1410	UBR5	51366
1411	HDAC4	9759
1412	SLC20A2	6575
1413	SLC25A13	10165
1414	COBL	23242
1415	GLDC	2731
1416	DLC1	10395
1417	SMYD3	64754
1418	ADAM19	8728
1419	MAGI1	9223
1420	MB21D2	151963
1421	PPAP2B	8613
1422	SH3BP4	23677
1423	MTUS1	57509
1424	UTRN	7402
1425	PSD3	23362
1426	QKI	9444
1427	GRAMD3	65983
1428	MCTP2	55784
1429	RND3	390
1430	SGK1	6446
1431	ANK3	288
1432	LPP	4026
1433	KAT6B	23522
1434	SLC44A1	23446
1435	TBL1XR1	79718
1436	TEAD1	7003
1437	DAB2IP	153090
1438	EXT1	2131
1439	SGMS1	259230
1440	DDC	1644
1441	SLC2A1	6513
1442	MBP	4155
1443	STARD13	90627
1444	NEDD4L	23327
1445	RBMS3	27303
1446	TANC1	85461
1447	RGS3	5998
1448	TRAF3IP2	10758
1449	SLC8A1	6546
1450	KIF13A	63971
1451	PDCD6IP	10015
1452	LARGE	9215
1453	PTPRG	5793
1454	PPP1R9A	55607
1455	SLC44A3	126969
1456	TSPAN9	10867
1457	FAM49A	81553
1458	GLI2	2736
1459	MYO10	4651
1460	LRIG1	26018
1461	SORBS1	10580
1462	FRMD4B	23150
1463	PLEKHA5	54477
1464	AHNAK	79026
1465	NXN	64359
1466	MEIS2	4212
1467	TEAD4	7004
1468	EPB41L1	2036
1469	PDE8A	5151
1470	SGK223	157285
1471	BHLHE40	8553
1472	NCOR2	9612
1473	SETD7	80854
1474	AGAP1	116987
1475	GNG7	2788
1476	MAD1L1	8379
1477	RXRA	6256
1478	RAB11FIP4	84440
1479	VAV2	7410
1480	ELOVL5	60481
1481	SLC45A4	57210
1482	LMNA	4000
1483	LPIN1	23175
1484	HSPG2	3339
1485	RARA	5914
1486	SRCIN1	80725
1487	UNC5CL	222643
1488	AK8	158067
1489	JAG2	3714
1490	CAMTA1	23261
1491	DLGAP4	22839
1492	PCCA	5095
1493	HYDIN	54768
1494	MARK3	4140
1495	ANXA4	307
1496	IQSEC1	9922
1497	NEK6	10783
1498	ECE1	1889
1499	CACNA2D4	93589
1500	CMKLR1	1240
1501	TBC1D14	57533
1502	KIAA0232	9778
1503	SKAP1	8631
1504	CMIP	80790
1505	ERC1	23085
1506	MYH10	4628
1507	RRBP1	6238
1508	AKAP13	11214
1509	NCOA7	135112
1510	CLDN14	23562
1511	ELL2	22936
1512	PPP2R5C	5527
1513	SYK	6850
1514	CLYBL	171425
1515	RPS6KA1	6195
1516	NRXN2	9379
1517	TEX2	55852
1518	ARHGAP18	93663
1519	LRCH1	23143
1520	VPS13B	157680
1521	CUEDC1	404093
1522	IRF2BP2	359948
1523	ERRFI1	54206
1524	VPS37B	79720
1525	PHLPP1	23239
1526	TNS1	7145
1527	SFSWAP	6433
1528	TMED10	10972
1529	TBC1D2	55357
1530	ARHGEF3	50650
1531	DIP2C	22982
1532	RASSF3	283349
1533	LRRC8D	55144
1534	SVIL	6840
1535	CTNND1	1500
1536	FANK1	92565
1537	STON2	85439
1538	WWC1	23286
1539	RAPGEF1	2889
1540	SUGCT	79783
1541	BACH1	571
1542	WASF2	10163
1543	RFWD2	64326
1544	HERPUD2	64224
1545	MBOAT2	129642
1546	BAZ2B	29994
1547	EPN2	22905
1548	MOB3B	79817
1549	FBXL17	64839
1550	OSBPL3	26031
1551	GLTSCR1	29998
1552	PARK2	5071
1553	TRAK1	22906
1554	WWTR1	25937
1555	ATP10A	57194
1556	MEGF9	1955
1557	BICD1	636
1558	CHD9	80205
1559	EEA1	8411
1560	CDC42BPA	8476
1561	RAPGEF5	9771
1562	TANK	10010
1563	DUSP10	11221
1564	FAM53B	9679
1565	OXR1	55074
1566	PRIM2	5558
1567	SRSF4	6429
1568	BTG1	694
1569	CHD1	1105
1570	C1GALT1	56913
1571	GOLPH3	64083
1572	EFCAB2	84288
1573	MAN2A1	4124
1574	AXIN2	8313
1575	KLF6	1316
1576	TRIB1	10221
1577	BCL6	604
1578	CEBPB	1051
1579	ADAP1	11033
1580	PIK3CD	5293
1581	ETV3	2117
1582	ITPK1	3705
1583	ZNF710	374655
1584	RELL1	768211
1585	CREB3L2	64764
1586	PLEKHG1	57480
1587	FAH	2184
1588	TIAM1	7074
1589	EHD4	30844
1590	SIPA1L3	23094
1591	CAPZB	832
1592	LY86	9450
1593	GSK3B	2932
1594	IGSF3	3321
1595	FAM102A	399665
1596	MREG	55686
1597	HK1	3098
1598	ARHGAP15	55843
1599	LYST	1130
1600	ARHGAP21	57584
1601	SLC1A3	6507
1602	BMPR2	659
1603	GAS7	8522
1604	MGAT5	4249
1605	KLF7	8609
1606	ZNF608	57507
1607	ZEB2	9839
1608	NFKBIZ	64332
1609	CELF2	10659
1610	RGL1	23179
1611	COMMD10	51397
1612	SERINC5	256987
1613	STAG1	10274
1614	MKL2	57496
1615	WDR70	55100
1616	ZNF507	22847
1617	DOCK2	1794
1618	ST6GALNAC3	256435
1619	PKD1L2	114780
1620	FBXO11	80204
1621	GMDS	2762
1622	SRPK2	6733
1623	CCND1	595
1624	NCOA2	10499
1625	CDH1	999
1626	MYO1E	4643
1627	NF1	4763
1628	TACC2	10579
1629	FAM129A	116496
1630	NR6A1	2649
1631	HIF1A	3091
1632	HS2ST1	9653
1633	ADAMTSL1	92949
1634	ANK2	287
1635	MAP2K6	5608
1636	NTM	50863
1637	ANTXR1	84168
1638	RORA	6095
1639	CD44	960
1640	CA8	767
1641	SLCO5A1	81796
1642	GLI3	2737
1643	IGFBP7	3490
1644	BCAR3	8412
1645	ZNRF1	84937
1646	ITGB5	3693
1647	STAM	8027
1648	CDK6	1021
1649	CFLAR	8837
1650	PIK3C2B	5287
1651	ADCY2	108
1652	LAMC3	10319
1653	ANKRD44	91526
1654	MAN1C1	57134
1655	CPNE2	221184
1656	NAV2	89797
1657	GPR133	283383
1658	GRIK3	2899
1659	CSNK1E	1454
1660	ITGA9	3680
1661	FNDC1	84624
1662	PTPRD	5789
1663	GRAP2	9402
1664	SH3KBP1	30011
1665	HIVEP3	59269
1666	CRTAC1	55118
1667	KCNQ2	3785
1668	MDGA1	266727
1669	TESC	54997
1670	ANO10	55129
1671	INF2	64423
1672	ZMAT4	79698
1673	PDE2A	5138
1674	PHF21B	112885
1675	CD82	3732
1676	GRM4	2914
1677	CDC42EP1	11135
1678	CREB3L1	90993
1679	KSR1	8844
1680	ADAMTS17	170691
1681	DOPEY2	9980
1682	SDC1	6382
1683	CERK	64781
1684	LGR6	59352
1685	GAB1	2549
1686	GNG12	55970
1687	RAI1	10743
1688	UST	10090
1689	ARNT2	9915
1690	PRKCH	5583
1691	LRRFIP1	9208
1692	DSCAML1	57453
1693	HNF1B	6928
1694	KCTD1	284252
1695	ERICH1	157697
1696	LMO1	4004
1697	CPNE8	144402
1698	LAMA3	3909
1699	GPR98	84059
1700	LRBA	987
1701	MAGI3	260425
1702	ADARB2	105
1703	TJP1	7082
1704	SLC7A8	23428
1705	CHD6	84181
1706	RIN3	79890
1707	CPQ	10404
1708	PHACTR2	9749
1709	SCRN1	9805
1710	ADD3	120
1711	CTTNBP2	83992
1712	MAN1A1	4121
1713	UBASH3B	84959
1714	GPC5	2262
1715	IL7	3574
1716	GYPC	2995
1717	RGS6	9628
1718	PDE10A	10846
1719	LRP8	7804
1720	PRKCQ	5588
1721	FURIN	5045
1722	GNAQ	2776
1723	SH3BP5	9467
1724	MMD	23531
1725	PPA2	27068
1726	AGPAT3	56894
1727	LGI2	55203
1728	CACNA1C	775
1729	FAR2	55711
1730	GRIN3A	116443
1731	SV2C	22987
1732	DOCK8	81704
1733	NRIP1	8204
1734	NR3C2	4306
1735	RSRC1	51319
1736	ADAM23	8745
1737	RPS6KA2	6196
1738	ST8SIA1	6489
1739	NCAM1	4684
1740	UGGT1	56886
1741	EPHB4	2050
1742	TCF3	6929
1743	NACC2	138151
1744	NFIB	4781
1745	PDGFA	5154
1746	PTPN12	5782
1747	PCNXL2	80003
1748	SESN3	143686
1749	PLCG2	5336
1750	VANGL1	81839
1751	FHOD3	80206
1752	ROR2	4920
1753	PRTG	283659
1754	CDC42EP3	10602
1755	IGFBP3	3486
1756	DCLK2	166614
1757	LAMC2	3918
1758	VEGFC	7424
1759	GPC4	2239
1760	NUAK1	9891
1761	HMCN1	83872
1762	NFASC	23114
1763	RASGRP1	10125
1764	SLC6A1	6529
1765	CLIC5	53405
1766	ROR1	4919
1767	DPP4	1803
1768	SPRY4	81848
1769	FSTL1	11167
1770	SLC46A2	57864
1771	SYT13	57586
1772	GPD2	2820
1773	KAT2B	8850
1774	LAMB1	3912
1775	MDFIC	29969
1776	IGF1	3479
1777	KRT8	3856
1778	ABHD4	63874
1779	ZNF516	9658
1780	BTBD3	22903
1781	SYTL2	54843
1782	COL5A2	1290
1783	PLCB4	5332
1784	RBMS1	5937
1785	SNX30	401548
1786	DAAM1	23002
1787	WDR75	84128
1788	ITGA11	22801
1789	MICAL2	9645
1790	MICAL3	57553
1791	CDK5RAP2	55755
1792	CPEB4	80315
1793	E2F3	1871
1794	POLA1	5422
1795	NR3C1	2908
1796	SFXN1	94081
1797	ADAMTS14	140766
1798	PRR5	55615
1799	ANKRD35	148741
1800	LHPP	64077
1801	ALOX5	240
1802	GTDC1	79712
1803	LRRC16A	55604
1804	MYO1D	4642
1805	CPLX2	10814
1806	MMP24	10893
1807	PIK3AP1	118788
1808	TAF1B	9014
1809	ZBTB10	65986
1810	TBC1D16	125058
1811	BCAS1	8537
1812	FRY	10129
1813	LDLRAD3	143458
1814	CTNNBL1	56259
1815	HPSE2	60495
1816	MRPS27	23107
1817	PRUNE2	158471
1818	CNTLN	54875
1819	ZNF697	90874
1820	EFEMP1	2202
1821	INSC	387755
1822	SERP2	387923
1823	MED12L	116931
1824	RAD51B	5890
1825	ACACA	31
1826	CLEC16A	23274
1827	PEMT	10400
1828	BTRC	8945
1829	SEL1L	6400
1830	CHCHD3	54927
1831	NRXN3	9369
1832	EXOC4	60412
1833	KSR2	283455
1834	EGF	1950
1835	MAGI2	9863
1836	NUBPL	80224
1837	PMS1	5378
1838	SERINC3	10955
1839	UPF2	26019
1840	APLP2	334
1841	CFAP20	29105
1842	FOXO1	2308
1843	H2AFY	9555
1844	STRN	6801
1845	TLE4	7091
1846	B4GALT1	2683
1847	CDK19	23097
1848	HIP1	3092
1849	STIM1	6786
1850	CNKSR3	154043
1851	POC1A	25886
1852	NLK	51701
1853	PDZD8	118987
1854	ADRB2	154
1855	THBS1	7057
1856	GCNT1	2650
1857	MRVI1	10335
1858	GLIPR2	152007
1859	SCGB1A1	7356
1860	BCL2L1	598
1861	MANBAL	63905
1862	VPS53	55275
1863	S100A10	6281
1864	DOCK5	80005
1865	ETS2	2114
1866	TNIP1	10318
1867	CHRNA9	55584
1868	ITPRIP	85450
1869	DENND3	22898
1870	DUSP5	1847
1871	AMOTL1	154810
1872	MAML2	84441
1873	CD109	135228
1874	PXN	5829
1875	TINAGL1	64129
1876	BCR	613
1877	PIP4K2A	5305
1878	SLC2A9	56606
1879	KLF10	7071
1880	SERPINE1	5054
1881	ZNF366	167465
1882	BNIP3L	665
1883	UBE2H	7328
1884	RNASET2	8635
1885	EPB41	2035
1886	RCOR1	23186
1887	SLC6A9	6536
1888	YPEL4	219539
1889	SLC25A37	51312
1890	ITPR1	3708
1891	WBP1L	54838
1892	UBE2V1	7335
1893	DOCK4	9732
1894	GCLC	2729
1895	PHACTR3	116154
1896	TTLL11	158135
1897	MYADM	91663
1898	STK4	6789
1899	IL31RA	133396
1900	MEMO1	7795
1901	KDM4B	23030
1902	RFX2	5990
1903	LCMT1	51451
1904	POU6F2	11281
1905	ARHGEF12	23365
1906	TRERF1	55809
1907	GRIK4	2900
1908	HAAO	23498
1909	VEGFA	7422
1910	CSF1	1435
1911	HSD11B1	3290
1912	DGKD	8527
1913	EDEM1	9695
1914	RASGEF1B	153020
1915	SORCS2	57537
1916	DOCK1	1793
1917	MSRA	4482
1918	PDIA5	10954
1919	ACSL6	23305
1920	BDH1	622
1921	TAPT1	202018
1922	KLHDC7A	127707
1923	ZBTB34	403341
1924	SLC25A26	115286
1925	TP53INP2	58476
1926	TEX14	56155
1927	DIP2B	57609
1928	URGCP	55665
1929	JADE1	79960
1930	PPARGC1A	10891
1931	DNAH8	1769
1932	RBFOX2	23543
1933	TM9SF3	56889
1934	PFKP	5214
1935	VGLL4	9686
1936	ACP5	54
1937	NOTCH1	4851
1938	SCD	6319
1939	FABP3	2170
1940	TRIM62	55223
1941	TCP11	6954
1942	SLC1A5	6510
1943	WHSC1	7468
1944	YWHAQ	10971
1945	TMSB10	9168
1946	UGCG	7357
1947	C1orf54	79630
1948	TMEM106A	113277
1949	MRM1	79922
1950	ZNF91	7644
1951	CD2	914
1952	UBXN10	127733
1953	MKNK1	8569
1954	LCOR	84458
1955	MAS1	4142
1956	IFNAR1	3454
1957	RNF125	54941
1958	SBK1	388228
1959	MFSD1	64747
1960	PLXNA1	5361
1961	ZXDC	79364
1962	ARNTL	406
1963	KLF13	51621
1964	EGLN3	112399
1965	KCNA3	3738
1966	UBE2E1	7324
1967	CYLD	1540
1968	ELF1	1997
1969	MAP3K1	4214
1970	RYBP	23429
1971	DAP	1611
1972	FBRSL1	57666
1973	DAG1	1605
1974	WASF3	10810
1975	KLF11	8462
1976	ZCCHC14	23174
1977	PWWP2B	170394
1978	STK17B	9262
1979	ALOX5AP	241
1980	MGST2	4258
1981	SIPA1L1	26037
1982	AMPD3	272
1983	MYT1L	23040
1984	SLCO2B1	11309
1985	NUP210	23225
1986	YPEL5	51646
1987	ZBTB18	10472
1988	BLVRB	645
1989	HIVEP1	3096
1990	PIP5K1B	8395
1991	JAK2	3717
1992	PTPRA	5786
1993	BMP2K	55589
1994	SLC16A10	117247
1995	MBNL1	4154
1996	ST3GAL5	8869
1997	RHOBTB3	22836
1998	FHL2	2274
1999	SLC7A1	6541
2000	CTSB	1508
2001	STK3	6788
2002	FAM213A	84293
2003	LGALS3	3958
2004	SPPL3	121665
2005	STOM	2040
2006	STRN3	29966
2007	ACOXL	55289
2008	ESR1	2099
2009	ADAMTSL3	57188
2010	GRHL1	29841
2011	TSNARE1	203062
2012	ICOSLG	23308
2013	SLC44A2	57153
2014	CLMN	79789
2015	DLG5	9231
2016	ERN1	2081
2017	FNDC3B	64778
2018	RALGAPA2	57186
2019	MACROD2	140733
2020	XYLT1	64131
2021	LRP5	4041
2022	NEDD9	4739
2023	BCL2	596
2024	CRISPLD2	83716
2025	RUNX2	860
2026	DDR1	780
2027	GRK5	2869
2028	TPCN1	53373
2029	PHLDA1	22822
2030	TBC1D8	11138
2031	SYNJ2	8871
2032	TTC39A	22996
2033	CMTM8	152189
2034	KRT18	3875
2035	NRCAM	4897
2036	PTPRN2	5799
2037	LIN7A	8825
2038	PCED1B	91523
2039	PREX1	57580
2040	WIPF1	7456
2041	SNTG1	54212
2042	STAU2	27067
2043	ASAP2	8853
2044	EEPD1	80820
2045	KALRN	8997
2046	CBFA2T3	863
2047	RHBDD1	84236
2048	MED13L	23389
2049	THADA	63892
2050	SHB	6461
2051	ARSG	22901
2052	BCAS3	54828
2053	CACNA1D	776
2054	PITPNM2	57605
2055	ATP8B4	79895
2056	SIPA1L2	57568
2057	ASCC2	84164
2058	EML6	400954
2059	FRMD5	84978
2060	RASGRF2	5924
2061	CEP112	201134
2062	LGR4	55366
2063	RABGAP1L	9910
2064	RBM20	282996
2065	ATP8A2	51761
2066	PIEZO2	63895
2067	SLC2A12	154091
2068	EGFR	1956
2069	FAT2	2196
2070	HCRTR2	3062
2071	ITGB6	3694
2072	SLC3A1	6519
2073	CEMIP	57214
2074	GPR126	57211
2075	LHFPL2	10184
2076	SEMA3C	10512
2077	COL26A1	136227
2078	KCNK2	3776
2079	PDE8B	8622
2080	THRB	7068
2081	FAM84B	157638
2082	LRIG3	121227
2083	GNA14	9630
2084	SPATS2L	26010
2085	GRIK2	2898
2086	MPDZ	8777
2087	CHN2	1124
2088	ME3	10873
2089	EYA2	2139
2090	MAPKAP1	79109
2091	FAM174B	400451
2092	NBEA	26960
2093	NTN4	59277
2094	DCDC2	51473
2095	NCKAP5	344148
2096	SLCO2A1	6578
2097	ATP9A	10079
2098	FAM65C	140876
2099	DHCR7	1717
2100	RIN2	54453
2101	CDK15	65061
2102	YPEL2	388403
2103	C12ORF49	79794
2104	DHRS2	10202
2105	FSIP1	161835
2106	NBPF1	55672
2107	FAM101A	144347
2108	MIAT	440823
2109	FAM102B	284611
2110	FBLN2	2199
2111	EYS	346007
2112	RARRES1	5918
2113	PVT1	5820
2114	KCNU1	157855
2115	SLC1A7	6512
2116	FBXW8	26259
2117	RASSF8	11228
2118	IMMP2L	83943
2119	TTLL7	79739
2120	CCNB1IP1	57820
2121	HLCS	3141
2122	MLPH	79083
2123	ATXN7	6314
2124	VPS13A	23230
2125	FAM126A	84668
2126	PLCG1	5335
2127	PMEPA1	56937
2128	CCSER2	54462
2129	SNED1	25992
2130	EVL	51466
2131	PAK2	5062
2132	ACAP2	23527
2133	SIK3	23387
2134	VPS8	23355
2135	EFCAB1	79645
2136	QPCT	25797
2137	FAM43A	131583
2138	AKAP6	9472
2139	MTAP	4507
2140	ZNF652	22834
2141	BLK	640
2142	CORO2B	10391
2143	C21ORF33	8209
2144	SORBS2	8470
2145	ACTL7B	10880
2146	CBLB	868
2147	OPRM1	4988
2148	PAM	5066
2149	STIM2	57620
2150	SDPR	8436
2151	RASGRP3	25780
2152	AHR	196
2153	TANC2	26115
2154	INPP4B	8821
2155	PLXDC2	84898
2156	PLEKHG6	55200
2157	CNOT6L	246175
2158	RAB8B	51762
2159	ZAK	51776
2160	FBXO16	157574
2161	OSBPL5	114879
2162	HEY1	23462
2163	PFKFB3	5209
2164	IRS2	8660
2165	PAG1	55824
2166	PTPDC1	138639
2167	SEC24D	9871
2168	ATRN	8455
2169	SH3TC1	54436
2170	CELSR1	9620
2171	OPHN1	4983
2172	FAM20C	56975
2173	SSH2	85464
2174	SIN3B	23309
2175	TUBG1	7283
2176	PPAT	5471
2177	SPATA13	221178
2178	TTI1	9675
2179	USP31	57478
2180	AES	166
2181	THRA	7067
2182	TRIB3	57761
2183	CAPN5	726
2184	PXK	54899
2185	MARK4	57787
2186	SLCO4A1	28231
2187	TMC6	11322
2188	ATP8B2	57198
2189	PPFIBP2	8495
2190	LIMK2	3985
2191	SMTN	6525
2192	CAPG	822
2193	CDH23	64072
2194	CMTM3	123920
2195	CSK	1445
2196	TNFAIP3	7128
2197	TBCD	6904
2198	UVRAG	7405
2199	TK2	7084
2200	ANP32A	8125
2201	STK24	8428
2202	CLASRP	11129
2203	ZNF609	23060
2204	MFSD12	126321
2205	TMEM150A	129303
2206	UNC13D	201294
2207	RCAN3	11123
2208	SMAP2	64744
2209	ABR	29
2210	BCL9L	283149
2211	NFKB1	4790
2212	XDH	7498
2213	FLOT1	10211
2214	IER3	8870
2215	DKK3	27122
2216	ELK3	2004
2217	FADD	8772
2218	ELMSAN1	91748
2219	PTP4A2	8073
2220	ISG20	3669
2221	VWF	7450
2222	FRMD8	83786
2223	SLC25A45	283130
2224	GADD45B	4616
2225	H3F3B	3021
2226	ALLC	55821
2227	NEU3	10825
2228	FAM210B	116151
2229	HPD	3242
2230	MACROD1	28992
2231	CRYM	1428
2232	LPIN2	9663
2233	EVI5	7813
2234	MAML3	55534
2235	GSAP	54103
2236	SPOCD1	90853
2237	KIF3C	3797
2238	COL9A1	1297
2239	DNAH9	1770
2240	PDE9A	5152
2241	INSR	3643
2242	SENP7	57337
2243	ST18	9705
2244	TG	7038
2245	DOT1L	84444
2246	IPPK	64768
2247	LCORL	254251
2248	ZC3H8	84524
2249	RBM19	9904
2250	TLE6	79816
2251	FAM178B	51252
2252	ZBTB38	253461
2253	GNS	2799
2254	ZHX3	23051
2255	MYO5C	55930
2256	TAMM41	132001
2257	BAG3	9531
2258	ITGA6	3655
2259	SNX24	28966
2260	LMO7	4008
2261	PTPRK	5796
2262	USP46	64854
2263	DLG2	1740
2264	RNGTT	8732
2265	FGD2	221472
2266	FOXN4	121643
2267	PAH	5053
2268	SLC22A2	6582
2269	SYNE1	23345
2270	CDC27	996
2271	TBC1D5	9779
2272	DYM	54808
2273	GALM	130589
2274	FXN	2395
2275	RRAS2	22800
2276	INADL	10207
2277	KIAA1551	55196
2278	MDM2	4193
2279	SCAMP1	9522
2280	VPS54	51542
2281	DEXI	28955
2282	TMEM38B	55151
2283	FAM160B1	57700
2284	RNLS	55328
2285	AFAP1L2	84632
2286	CAP2	10486
2287	NHS	4810
2288	PHLDB2	90102
2289	KYNU	8942
2290	PLOD2	5352
2291	RASEF	158158
2292	ANTXR2	118429
2293	VLDLR	7436
2294	BAHD1	22893
2295	WDR86	349136
2296	UBE2Q2	92912
2297	APP	351
2298	PRSS23	11098
2299	FRMD6	122786
2300	NFIL3	4783
2301	KCNK1	3775
2302	SMARCD3	6604
2303	FAM92A1	137392
2304	HRH1	3269
2305	CCDC109B	55013
2306	MBOAT1	154141
2307	SLC47A2	146802
2308	EREG	2069
2309	LUZP2	338645
2310	SGCZ	137868
2311	ARHGAP24	83478
2312	LOXL4	84171
2313	RNF144B	255488
2314	ETS1	2113
2315	MYLK	4638
2316	TGFBR2	7048
2317	BFSP1	631
2318	GSN	2934
2319	NDST1	3340
2320	RBKS	64080
2321	SCNN1A	6337
2322	VSNL1	7447
2323	CRIM1	51232
2324	PLCB1	23236
2325	HSPA4L	22824
2326	SNX7	51375
2327	MET	4233
2328	PLCXD2	257068
2329	MIPOL1	145282
2330	PTK2	5747
2331	CD36	948
2332	SH3RF1	57630
2333	DFNA5	1687
2334	CLDN1	9076
2335	NRL	4901
2336	ITGA2	3673
2337	SUSD1	64420
2338	TMEM45B	120224
2339	CSMD2	114784
2340	DSG4	147409
2341	FRK	2444
2342	EFCAB12	90288
2343	DSP	1832
2344	MLLT4	4301
2345	ALDH5A1	7915
2346	MAL2	114569
2347	KIAA1161	57462
2348	NCMAP	400746
2349	SPTBN2	6712
2350	CREB5	9586
2351	KCNIP4	80333
2352	ERBB4	2066
2353	LHFP	10186
2354	GBE1	2632
2355	MFHAS1	9258
2356	NIPAL2	79815
2357	ZNF385B	151126
2358	PPARG	5468
2359	VSTM4	196740
2360	AIM1	202
2361	KCNC1	3746
2362	TLL2	7093
2363	PAPD5	64282
2364	TRAM2	9697
2365	FZD6	8323
2366	TMEM117	84216
2367	NIN	51199
2368	SGPP1	81537
2369	CCDC92	80212
2370	SEMA7A	8482
2371	EFHD2	79180
2372	GLTP	51228
2373	RASSF5	83593
2374	ANKRD13D	338692
2375	EML1	2009
2376	SCMH1	22955
2377	GHR	2690
2378	IGDCC4	57722
2379	PPP1R3B	79660
2380	FAM189A2	9413
2381	GPR125	166647
2382	OAF	220323
2383	B3GALT5	10317
2384	DOK6	220164
2385	GFRA3	2676
2386	KCNJ5	3762
2387	ZDHHC2	51201
2388	AOC3	8639
2389	MOGAT1	116255
2390	CDKL4	344387
2391	ENPP6	133121
2392	FABP1	2168
2393	ARHGEF28	64283
2394	IL1RAP	3556
2395	MGAT5B	146664
2396	PYY	5697
2397	FAT3	120114
2398	NPSR1	387129
2399	KHDRBS3	10656
2400	PCNX	22990
2401	PDZD7	79955
2402	TNR	7143
2403	TGFA	7039
2404	CGNL1	84952
2405	DPYSL3	1809
2406	FGF2	2247
2407	NNMT	4837
2408	ABLIM3	22885
2409	CPNE4	131034
2410	EDN3	1908
2411	TNFAIP8L3	388121
2412	GRM3	2913
2413	PPP4R4	57718
2414	FAM19A1	407738
2415	SBF2	81846
2416	CNTNAP2	26047
2417	DNAH11	8701
2418	GALNT13	114805
2419	TMEM98	26022
2420	FRMD3	257019
2421	SHANK2	22941
2422	KIAA1755	85449
2423	GSG1L	146395
2424	PHF2	5253
